,Applicant_ID,Owned_Car,Owned_Realty,Total_Children,Total_Income,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
15841,5096063,0,0,2,73350,1,0,0,0,4,40,20,0,21,1
15842,5096064,0,0,2,73350,1,0,0,0,4,40,20,0,4,1
15843,5096065,0,0,2,73350,1,0,0,0,4,40,20,0,51,1
15844,5096066,0,0,2,73350,1,0,0,0,4,40,20,0,10,1
15845,5096068,1,0,0,180000,1,1,0,1,2,41,5,16,33,1
15846,5096069,1,0,0,180000,1,1,0,0,2,41,5,16,31,1
15847,5096070,1,0,0,180000,1,1,0,1,2,41,5,16,26,1
15848,5096071,0,0,1,207000,1,0,0,0,3,41,8,0,60,1
15849,5096072,0,0,1,207000,1,0,0,0,3,41,8,0,8,1
15850,5096074,0,0,1,207000,1,0,0,0,3,41,8,0,48,1
15851,5096075,0,0,1,207000,1,0,0,0,3,41,8,1,29,1
15852,5096077,0,0,1,207000,1,0,0,0,3,41,8,0,4,1
15853,5096078,0,0,1,207000,1,0,0,0,3,41,8,6,15,1
15854,5096079,0,0,1,207000,1,0,0,0,3,41,8,2,2,0
15855,5096080,0,0,0,234000,1,1,0,0,2,45,13,0,22,1
15856,5096081,0,0,0,234000,1,1,0,0,2,45,13,0,43,1
15857,5096082,0,0,0,234000,1,1,0,0,2,45,13,0,43,1
15858,5096084,0,0,0,234000,1,1,0,0,2,45,13,0,39,1
15859,5096085,0,0,0,67500,1,0,0,0,2,50,32,0,26,1
15860,5096086,0,0,0,67500,1,0,0,0,2,50,32,0,12,1
15861,5096087,0,0,0,67500,1,0,0,0,2,50,32,0,12,1
15862,5096088,0,0,0,67500,1,0,0,0,2,50,32,0,12,1
15863,5096089,0,0,0,67500,1,0,0,0,2,50,32,0,12,1
15864,5096090,0,0,0,67500,1,0,0,0,2,50,32,0,11,1
15865,5096091,0,0,0,67500,1,0,0,0,2,50,32,0,10,1
15866,5096093,0,0,1,135000,1,1,1,0,3,30,5,3,29,1
15867,5096094,0,0,1,135000,1,1,1,0,3,30,5,0,10,1
15868,5096095,0,0,1,135000,1,1,1,0,3,30,5,3,6,1
15869,5096096,0,0,1,135000,1,1,1,0,3,30,5,3,6,1
15870,5096100,1,0,2,112500,1,1,1,0,4,30,2,0,15,1
15871,5096101,1,0,2,112500,1,1,1,0,4,30,2,0,15,1
15872,5096102,1,0,2,112500,1,1,1,0,4,30,2,0,15,1
15873,5096103,1,0,2,112500,1,1,1,0,4,30,2,0,15,1
15874,5096104,1,0,2,112500,1,1,1,0,4,30,2,0,15,1
15875,5096105,1,0,2,112500,1,1,1,0,4,30,2,0,15,1
15876,5096106,1,0,2,112500,1,1,1,0,4,30,2,0,11,1
15877,5096107,1,0,2,112500,1,1,1,0,4,30,2,0,7,1
15878,5096108,1,0,2,112500,1,1,1,0,4,30,2,0,10,1
15879,5096109,1,0,2,112500,1,1,1,0,4,30,2,0,15,1
15880,5096110,1,0,2,112500,1,1,1,0,4,30,2,0,6,1
15881,5096111,1,0,2,112500,1,1,1,0,4,30,2,0,3,1
15882,5096112,1,0,2,112500,1,1,1,0,4,30,2,0,2,1
15883,5096117,1,0,0,292500,1,0,0,0,1,50,14,0,15,1
15884,5096118,1,0,0,292500,1,0,0,0,1,50,14,0,15,1
15885,5096119,1,0,0,292500,1,0,0,0,1,50,14,0,14,1
15886,5096120,0,0,1,157500,1,1,1,0,2,33,6,0,15,1
15887,5096121,0,0,1,157500,1,1,1,0,2,33,6,0,16,1
15888,5096123,0,0,1,157500,1,1,1,0,2,33,6,0,14,1
15889,5096124,0,0,1,157500,1,1,1,0,2,33,6,0,8,1
15890,5096128,1,0,2,225000,1,1,0,0,4,42,3,0,22,1
15891,5096132,0,0,1,180000,1,1,1,0,3,44,6,0,12,1
15892,5096133,0,0,1,180000,1,1,1,0,3,44,6,0,27,1
15893,5096134,0,0,1,180000,1,1,1,0,3,44,6,0,27,1
15894,5096135,0,0,1,180000,1,1,1,0,3,44,6,0,26,1
15895,5096136,0,0,1,180000,1,1,1,0,3,44,6,0,10,1
15896,5096137,0,0,0,135000,1,0,0,0,2,51,7,0,19,1
15897,5096139,0,0,0,135000,1,0,0,0,2,51,7,0,13,1
15898,5096142,0,0,0,180000,1,1,0,0,1,29,8,0,27,1
15899,5096143,0,0,0,180000,1,1,0,0,1,29,8,0,25,1
15900,5096144,0,0,0,180000,1,1,0,0,1,29,8,0,14,1
15901,5096145,0,0,0,180000,1,1,0,0,1,29,8,1,11,1
15902,5096146,0,0,0,180000,1,1,0,0,1,29,8,2,15,1
15903,5096147,0,0,0,180000,1,1,0,0,1,29,8,0,24,1
15904,5096148,0,0,0,180000,1,1,0,0,1,29,8,2,15,1
15905,5096149,0,0,0,180000,1,1,0,0,1,29,8,1,11,1
15906,5096150,0,0,0,180000,1,1,0,0,1,29,8,0,14,1
15907,5096159,0,0,2,135000,1,0,1,0,4,28,5,0,24,1
15908,5096160,0,0,2,135000,1,0,1,0,4,28,5,0,39,1
15909,5096163,0,0,2,135000,1,0,1,0,4,28,5,0,45,1
15910,5096164,0,0,2,135000,1,0,1,0,4,28,5,0,30,1
15911,5096165,0,0,1,135000,1,1,1,0,2,30,1,0,37,1
15912,5096167,0,0,0,112500,1,0,0,0,2,54,3,0,28,1
15913,5096168,0,0,0,112500,1,0,0,0,2,54,3,0,28,1
15914,5096169,0,0,0,112500,1,0,0,0,2,54,3,0,18,1
15915,5096170,0,0,0,112500,1,0,0,0,2,54,3,1,6,1
15916,5096171,0,0,0,112500,1,0,0,0,2,54,3,0,18,1
15917,5096172,0,0,0,112500,1,0,0,0,2,54,3,0,3,1
15918,5096173,0,0,0,225000,1,0,0,0,1,24,2,0,5,1
15919,5096176,0,0,0,270000,1,0,0,0,1,43,9,0,37,1
15920,5096177,0,0,0,270000,1,0,0,0,1,43,9,0,23,1
15921,5096178,0,0,0,270000,1,0,0,0,1,43,9,0,52,1
15922,5096179,0,0,0,270000,1,0,0,0,1,43,9,0,37,1
15923,5096180,0,0,0,270000,1,0,0,0,1,43,9,0,35,1
15924,5096181,0,0,0,270000,1,0,0,0,1,43,9,0,17,1
15925,5096182,0,0,0,270000,1,0,0,0,1,43,9,0,13,1
15926,5096183,0,0,0,153000,1,1,0,0,2,41,8,0,16,1
15927,5096184,0,0,0,153000,1,1,0,0,2,41,8,0,5,1
15928,5096185,0,0,0,153000,1,1,0,0,2,41,8,0,18,1
15929,5096205,0,0,0,103500,1,1,0,0,1,44,11,0,37,1
15930,5096206,0,0,0,103500,1,1,0,0,1,44,11,0,27,1
15931,5096209,0,0,0,81000,1,1,0,0,2,39,1,4,9,1
15932,5096210,0,0,0,81000,1,1,0,0,2,39,1,1,38,1
15933,5096211,0,0,0,81000,1,1,0,0,2,39,1,1,38,1
15934,5096212,0,0,0,81000,1,1,0,0,2,39,1,4,12,1
15935,5096214,0,0,0,81000,1,1,0,0,2,39,1,1,38,1
15936,5096215,0,0,0,81000,1,1,0,0,2,39,1,0,39,1
15937,5096216,0,0,0,180000,1,0,1,0,2,36,2,0,3,1
15938,5096217,0,0,0,180000,1,0,1,0,2,36,2,0,3,1
15939,5096218,0,0,0,180000,1,0,1,0,2,36,2,0,2,1
15940,5096219,1,0,0,270000,1,0,0,0,2,36,17,0,12,1
15941,5096220,1,0,0,270000,1,0,0,0,2,36,17,0,13,1
15942,5096223,0,0,1,63000,1,1,0,0,3,37,3,0,47,1
15943,5096225,0,0,1,63000,1,1,0,0,3,37,3,0,15,1
15944,5096226,0,0,0,90000,1,1,1,0,2,49,6,0,52,1
15945,5096227,0,0,0,90000,1,1,1,0,2,49,6,0,21,1
15946,5096228,0,0,0,90000,1,1,1,0,2,49,6,0,20,1
15947,5096229,0,0,0,90000,1,1,1,0,2,49,6,1,10,1
15948,5096233,0,0,0,117000,1,1,1,0,2,47,21,0,41,1
15949,5096234,0,0,0,117000,1,1,1,0,2,47,21,1,45,1
15950,5096235,0,0,0,117000,1,1,1,0,2,47,21,0,6,1
15951,5096236,0,0,0,117000,1,1,1,0,2,47,21,0,9,1
15952,5096237,0,0,0,117000,1,1,1,0,2,47,21,1,8,1
15953,5096238,0,0,0,117000,1,1,1,0,2,47,21,0,58,1
15954,5096240,0,0,0,117000,1,1,1,0,2,47,21,2,49,1
15955,5096241,0,0,0,117000,1,1,1,0,2,47,21,0,38,1
15956,5096242,0,0,0,117000,1,1,1,0,2,47,21,0,5,1
15957,5096250,0,0,2,247500,1,1,1,0,4,39,9,0,5,1
15958,5096251,0,0,2,247500,1,1,1,0,4,39,9,0,11,1
15959,5096252,0,0,2,247500,1,1,1,0,4,39,9,0,5,1
15960,5096253,0,0,2,247500,1,1,1,0,4,39,9,0,12,1
15961,5096254,0,0,2,247500,1,1,1,0,4,39,9,0,5,1
15962,5096255,0,0,2,202500,1,0,1,0,4,35,9,0,19,1
15963,5096257,0,0,0,90000,1,0,0,0,1,27,1,0,14,1
15964,5096270,0,0,0,265500,1,0,0,0,1,61,9,0,36,1
15965,5096271,0,0,0,265500,1,0,0,0,1,61,9,0,37,1
15966,5096273,0,0,0,265500,1,0,0,0,1,61,9,0,37,1
15967,5096283,1,0,0,135000,1,0,0,0,2,39,1,6,40,1
15968,5096284,1,0,0,135000,1,0,0,0,2,39,1,0,3,1
15969,5096285,1,0,0,135000,1,0,0,0,2,39,1,0,3,1
15970,5096286,0,0,0,112500,1,0,0,0,2,51,33,0,51,1
15971,5096296,0,0,0,450000,1,1,0,0,2,30,7,0,19,1
15972,5096297,0,0,0,450000,1,1,0,0,2,30,7,1,15,1
15973,5096298,0,0,1,112500,1,0,0,0,3,26,7,0,22,1
15974,5096299,0,0,1,112500,1,0,0,0,3,26,7,0,22,1
15975,5096300,0,0,1,112500,1,0,0,0,3,26,7,1,9,1
15976,5096301,0,0,1,112500,1,0,0,0,3,26,7,0,20,1
15977,5096302,0,0,1,112500,1,0,0,0,3,26,7,0,20,1
15978,5096303,0,0,1,112500,1,0,0,0,3,26,7,0,12,1
15979,5096304,0,0,1,112500,1,0,0,0,3,26,7,0,22,1
15980,5096305,0,0,1,112500,1,0,0,0,3,26,7,0,20,1
15981,5096306,0,0,1,112500,1,0,0,0,3,26,7,0,9,1
15982,5096309,1,0,0,81000,1,0,0,0,2,39,7,0,8,1
15983,5096310,1,0,0,81000,1,0,0,0,2,39,7,0,47,1
15984,5096311,1,0,0,81000,1,0,0,0,2,39,7,0,12,1
15985,5096312,1,0,0,81000,1,0,0,0,2,39,7,0,28,1
15986,5096313,1,0,0,81000,1,0,0,0,2,39,7,0,26,1
15987,5096314,1,0,0,81000,1,0,0,0,2,39,7,0,15,1
15988,5096315,1,0,0,81000,1,0,0,0,2,39,7,0,15,1
15989,5096316,1,0,0,81000,1,0,0,0,2,39,7,0,7,1
15990,5096317,1,0,0,270000,1,0,0,0,1,27,1,0,15,1
15991,5096318,1,0,0,270000,1,0,0,0,1,27,1,0,10,1
15992,5096319,1,0,0,270000,1,0,0,0,1,27,1,0,16,1
15993,5096320,1,0,0,270000,1,0,0,0,1,27,1,0,10,1
15994,5096330,0,0,0,112500,1,1,1,0,2,29,5,0,2,1
15995,5096331,0,0,0,112500,1,1,1,0,2,29,5,0,11,1
15996,5096342,0,0,0,112500,1,1,0,0,2,32,4,0,31,1
15997,5096343,0,0,0,112500,1,1,0,0,2,32,4,3,32,1
15998,5096344,0,0,0,112500,1,1,0,0,2,32,4,3,41,1
15999,5096346,1,0,0,315000,1,1,1,0,2,50,15,0,41,1
16000,5096347,1,0,0,315000,1,1,1,0,2,50,15,0,54,1
16001,5096348,1,0,0,315000,1,1,1,0,2,50,15,0,55,1
16002,5096349,1,0,0,315000,1,1,1,0,2,50,15,0,31,1
16003,5096350,1,0,0,315000,1,1,1,0,2,50,15,0,20,1
16004,5096352,1,0,0,315000,1,1,1,0,2,50,15,0,26,1
16005,5096353,1,0,0,315000,1,1,1,0,2,50,15,0,24,1
16006,5096362,0,0,2,148500,1,0,0,0,4,35,4,0,49,1
16007,5096373,1,0,0,207000,1,1,1,0,2,41,11,0,23,1
16008,5096374,1,0,0,207000,1,1,1,0,2,41,11,0,6,1
16009,5096375,1,0,0,207000,1,1,1,0,2,41,11,0,52,1
16010,5096378,1,0,0,207000,1,1,1,0,2,41,11,0,5,1
16011,5096379,1,0,2,243000,1,0,0,0,4,33,5,0,4,1
16012,5096380,1,0,2,243000,1,0,0,0,4,33,5,0,4,1
16013,5096381,1,0,2,243000,1,0,0,0,4,33,5,0,11,1
16014,5096382,1,0,2,243000,1,0,0,0,4,33,5,0,3,1
16015,5096390,1,0,0,391500,1,1,1,1,1,60,11,0,23,1
16016,5096391,1,0,0,391500,1,1,1,1,1,60,11,0,8,1
16017,5096392,1,0,0,391500,1,1,1,1,1,60,11,0,16,1
16018,5096393,1,0,0,391500,1,1,1,1,1,60,11,0,21,1
16019,5096394,0,0,0,112500,1,1,0,0,2,39,4,0,12,1
16020,5096395,0,0,0,112500,1,1,0,0,2,39,4,0,12,1
16021,5096396,0,0,0,112500,1,1,0,0,2,39,4,0,13,1
16022,5096397,0,0,0,112500,1,1,0,0,2,39,4,0,4,1
16023,5096400,1,0,0,405000,1,1,1,0,2,52,9,0,56,1
16024,5096402,1,0,0,405000,1,1,1,0,2,52,9,0,27,1
16025,5096403,1,0,0,405000,1,1,1,0,2,52,9,0,23,1
16026,5096404,1,0,0,405000,1,1,1,0,2,52,9,0,5,1
16027,5096407,1,0,1,90000,1,1,0,0,3,39,4,0,6,1
16028,5096408,1,0,1,90000,1,1,0,0,3,39,4,0,6,1
16029,5096409,1,0,1,90000,1,1,0,0,3,39,4,0,11,1
16030,5096410,1,0,1,90000,1,1,0,0,3,39,4,0,5,1
16031,5096411,1,0,1,90000,1,1,0,0,3,39,4,0,5,1
16032,5096429,0,0,0,90000,1,0,0,0,1,44,13,0,45,1
16033,5096431,0,0,0,90000,1,0,0,0,1,44,13,0,18,1
16034,5096441,0,0,0,112500,1,0,0,0,1,53,20,0,17,1
16035,5096442,0,0,0,112500,1,0,0,0,1,53,20,0,17,1
16036,5096458,0,0,0,202500,1,0,1,0,1,47,12,0,32,1
16037,5096459,1,0,0,225000,1,0,0,0,2,28,4,0,7,1
16038,5096460,1,0,0,225000,1,0,0,0,2,28,4,0,21,1
16039,5096461,1,0,0,225000,1,0,0,0,2,28,4,0,22,1
16040,5096462,1,0,0,225000,1,0,0,0,2,28,4,0,4,1
16041,5096463,1,0,0,225000,1,0,0,0,2,28,4,0,33,1
16042,5096464,1,0,0,225000,1,0,0,0,2,28,4,0,4,1
16043,5096465,1,0,0,225000,1,0,0,0,2,28,4,0,6,1
16044,5096466,1,0,1,450000,1,1,0,0,3,54,16,0,18,1
16045,5096467,1,0,1,450000,1,1,0,0,3,54,16,1,14,1
16046,5096468,1,0,1,450000,1,1,0,0,3,54,16,0,8,1
16047,5096469,1,0,1,450000,1,1,0,0,3,54,16,0,17,1
16048,5096470,1,0,1,450000,1,1,0,0,3,54,16,0,15,1
16049,5096471,1,0,1,450000,1,1,0,0,3,54,16,0,13,1
16050,5096476,0,0,0,112500,1,0,1,0,2,64,2,0,16,1
16051,5096491,0,0,2,103500,1,0,1,0,4,36,10,0,21,1
16052,5096492,0,0,2,103500,1,0,1,0,4,36,10,0,21,1
16053,5096494,0,0,2,103500,1,0,1,0,4,36,10,0,59,1
16054,5096497,0,0,2,103500,1,0,1,0,4,36,10,0,4,1
16055,5096500,1,0,1,135000,1,1,1,0,3,50,9,0,5,1
16056,5096503,1,0,1,135000,1,1,1,0,3,50,9,0,3,1
16057,5096508,0,0,0,189000,1,0,0,0,2,45,2,0,23,1
16058,5096509,0,0,0,189000,1,0,0,0,2,45,2,0,3,1
16059,5096510,0,0,0,189000,1,0,0,0,2,45,2,0,52,1
16060,5096511,0,0,0,189000,1,0,0,0,2,45,2,0,5,1
16061,5096512,0,0,0,189000,1,0,0,0,2,45,2,0,37,1
16062,5096514,0,0,0,189000,1,0,0,0,2,45,2,0,1,1
16063,5096515,0,0,0,189000,1,0,0,0,2,45,2,0,38,1
16064,5096516,0,0,0,189000,1,0,0,0,2,45,2,0,51,1
16065,5096517,0,0,0,189000,1,0,0,0,2,45,2,0,36,1
16066,5096518,0,0,0,189000,1,0,0,0,2,45,2,0,22,1
16067,5096520,0,0,0,135000,1,0,1,0,2,39,2,0,22,1
16068,5096525,0,0,0,225000,1,1,0,0,2,37,2,2,10,1
16069,5096526,0,0,0,135000,1,0,0,0,1,55,2,0,48,1
16070,5096527,0,0,0,135000,1,0,0,0,1,55,2,16,33,1
16071,5096528,0,0,0,135000,1,0,0,0,1,55,2,9,28,1
16072,5096531,1,0,0,216000,1,1,0,0,2,41,12,0,45,1
16073,5096532,1,0,0,216000,1,1,0,0,2,41,12,0,45,1
16074,5096537,1,0,0,216000,1,1,0,0,2,41,12,0,26,1
16075,5096538,1,0,0,216000,1,1,0,0,2,41,12,0,34,1
16076,5096540,1,0,0,216000,1,1,0,0,2,41,12,0,31,1
16077,5096541,1,0,0,216000,1,1,0,0,2,41,12,0,48,1
16078,5096542,1,0,0,216000,1,1,0,0,2,41,12,0,8,1
16079,5096547,1,0,0,216000,1,1,0,0,2,41,12,0,56,1
16080,5096549,1,0,0,216000,1,1,0,0,2,41,12,0,28,1
16081,5096551,1,0,0,216000,1,1,0,0,2,41,12,0,42,1
16082,5096552,1,0,0,216000,1,1,0,0,2,41,12,0,35,1
16083,5096553,1,0,0,216000,1,1,0,0,2,41,12,0,34,1
16084,5096554,1,0,0,216000,1,1,0,0,2,41,12,0,33,1
16085,5096555,1,0,0,216000,1,1,0,0,2,41,12,0,3,1
16086,5096559,0,0,0,54000,1,1,0,0,2,41,13,0,13,1
16087,5096560,0,0,0,54000,1,1,0,0,2,41,13,0,33,1
16088,5096561,0,0,0,54000,1,1,0,0,2,41,13,0,13,1
16089,5096562,0,0,0,54000,1,1,0,0,2,41,13,0,12,1
16090,5096564,0,0,0,54000,1,1,0,0,2,41,13,0,13,1
16091,5096566,0,0,0,54000,1,1,0,0,2,41,13,0,20,1
16092,5096567,0,0,0,54000,1,1,0,0,2,41,13,0,18,1
16093,5096568,0,0,0,54000,1,1,0,0,2,41,13,0,17,1
16094,5096569,0,0,0,54000,1,1,0,0,2,41,13,0,16,1
16095,5096588,0,0,0,202500,1,1,1,0,1,32,5,0,15,1
16096,5096591,0,0,0,202500,1,1,1,0,1,32,5,0,16,1
16097,5096592,0,0,0,202500,1,1,1,0,1,32,5,0,12,1
16098,5096593,0,0,0,202500,1,1,1,0,1,32,5,0,12,1
16099,5096594,0,0,0,202500,1,1,1,0,1,32,5,0,8,1
16100,5096600,1,0,1,225000,1,1,1,0,3,38,3,0,25,1
16101,5096601,1,0,1,225000,1,1,1,0,3,38,3,0,25,1
16102,5096603,1,0,1,225000,1,1,1,0,3,38,3,0,14,1
16103,5096604,1,0,1,225000,1,1,1,0,3,38,3,0,16,1
16104,5096605,1,0,1,225000,1,1,1,0,3,38,3,0,22,1
16105,5096606,1,0,1,225000,1,1,1,0,3,38,3,0,36,1
16106,5096607,1,0,1,225000,1,1,1,0,3,38,3,0,30,1
16107,5096608,1,0,1,225000,1,1,1,0,3,38,3,0,21,1
16108,5096609,1,0,1,225000,1,1,1,0,3,38,3,0,22,1
16109,5096610,1,0,1,225000,1,1,1,0,3,38,3,0,2,1
16110,5096613,1,0,5,211500,1,1,0,0,7,38,6,0,24,1
16111,5096615,0,0,1,99000,1,0,0,0,3,27,3,1,9,1
16112,5096616,0,0,1,99000,1,0,0,0,3,27,3,0,45,1
16113,5096617,0,0,1,99000,1,0,0,0,3,27,3,0,24,1
16114,5096619,0,0,1,135000,1,0,1,0,3,40,5,2,11,1
16115,5096620,0,0,1,135000,1,0,1,0,3,40,5,0,8,1
16116,5096621,0,0,1,135000,1,0,1,0,3,40,5,0,12,1
16117,5096622,0,0,1,135000,1,0,1,0,3,40,5,0,7,1
16118,5096623,1,0,2,81000,1,1,0,0,4,34,6,0,5,1
16119,5096624,1,0,2,81000,1,1,0,0,4,34,6,0,4,1
16120,5096641,1,0,2,135000,1,1,1,0,4,31,4,0,42,1
16121,5096643,1,0,2,135000,1,1,1,0,4,31,4,0,37,1
16122,5096644,1,0,2,135000,1,1,1,0,4,31,4,0,4,1
16123,5096646,1,0,2,135000,1,1,1,0,4,31,4,0,4,1
16124,5096647,1,0,2,135000,1,1,1,0,4,31,4,0,49,1
16125,5096648,1,0,2,135000,1,1,1,0,4,31,4,0,38,1
16126,5096649,1,0,2,135000,1,1,1,0,4,31,4,0,4,1
16127,5096650,1,0,2,135000,1,1,1,0,4,31,4,0,4,1
16128,5096651,0,0,1,211500,1,0,0,0,3,48,4,0,30,1
16129,5096653,0,0,1,211500,1,0,0,0,3,48,4,0,2,1
16130,5096655,0,0,1,211500,1,0,0,0,3,48,4,0,51,1
16131,5096671,0,0,0,135000,1,1,0,0,2,62,9,0,31,1
16132,5096672,0,0,0,135000,1,1,0,0,2,62,9,0,17,1
16133,5096673,0,0,0,135000,1,1,0,0,2,62,9,0,12,1
16134,5096681,1,0,0,405000,1,1,1,0,2,36,13,0,56,1
16135,5096682,1,0,0,405000,1,1,1,0,2,36,13,0,55,1
16136,5096683,1,0,0,405000,1,1,1,0,2,36,13,0,20,1
16137,5096685,1,0,0,405000,1,1,1,0,2,36,13,0,7,1
16138,5096686,1,0,0,405000,1,1,1,0,2,36,13,0,21,1
16139,5096706,0,0,0,166500,1,0,1,0,2,45,13,0,24,1
16140,5096707,0,0,0,166500,1,0,1,0,2,45,13,0,52,1
16141,5096708,0,0,0,166500,1,0,1,0,2,45,13,0,24,1
16142,5096709,0,0,0,166500,1,0,1,0,2,45,13,0,24,1
16143,5096710,0,0,0,166500,1,0,1,0,2,45,13,0,24,1
16144,5096725,1,0,0,135000,1,1,0,0,2,30,7,0,47,1
16145,5096726,1,0,0,135000,1,1,0,0,2,30,7,0,24,1
16146,5096727,1,0,0,135000,1,1,0,0,2,30,7,0,47,1
16147,5096728,1,0,0,135000,1,1,0,0,2,30,7,0,23,1
16148,5096729,1,0,0,135000,1,1,0,0,2,30,7,1,18,1
16149,5096730,1,0,0,135000,1,1,0,0,2,30,7,1,17,1
16150,5096732,1,0,0,225000,1,0,1,0,2,40,10,0,10,1
16151,5096733,1,0,0,225000,1,0,1,0,2,40,10,0,39,1
16152,5096734,1,0,0,225000,1,0,1,0,2,40,10,0,39,1
16153,5096736,1,0,0,225000,1,0,1,0,2,40,10,0,42,1
16154,5096738,1,0,0,225000,1,0,1,0,2,40,10,0,13,1
16155,5096740,1,0,0,225000,1,0,1,0,2,40,10,0,48,1
16156,5096741,1,0,0,225000,1,0,1,0,2,40,10,0,10,1
16157,5096742,1,0,0,225000,1,0,1,0,2,40,10,0,6,1
16158,5096743,0,1,0,180000,1,1,1,0,1,47,7,7,35,1
16159,5096744,0,1,0,180000,1,1,1,0,1,47,7,0,43,1
16160,5096746,0,1,0,180000,1,1,1,0,1,47,7,3,38,1
16161,5096747,0,1,0,180000,1,1,1,0,1,47,7,0,15,1
16162,5096748,0,1,0,180000,1,1,1,0,1,47,7,1,33,1
16163,5096758,1,1,0,202500,1,0,0,0,2,47,6,2,13,1
16164,5096759,1,1,1,180000,1,0,1,0,3,28,1,0,35,1
16165,5096760,1,1,1,180000,1,0,1,0,3,28,1,2,8,1
16166,5096761,1,0,1,211500,1,0,0,0,3,40,7,2,54,1
16167,5096762,1,0,1,211500,1,0,0,0,3,40,7,0,32,1
16168,5096763,1,0,1,211500,1,0,0,0,3,40,7,2,9,1
16169,5096794,1,0,2,162000,1,0,0,0,4,34,5,0,46,1
16170,5096795,1,1,0,337500,1,0,0,0,1,37,2,0,13,1
16171,5096796,1,1,0,337500,1,0,0,0,1,37,2,0,4,1
16172,5096797,0,1,0,76500,1,1,1,0,1,56,33,0,29,1
16173,5096798,0,1,0,76500,1,1,1,0,1,56,33,0,40,1
16174,5096799,0,1,0,76500,1,1,1,0,1,56,33,0,41,1
16175,5096800,0,1,0,76500,1,1,1,0,1,56,33,0,3,1
16176,5096801,0,1,0,76500,1,1,1,0,1,56,33,0,13,1
16177,5096816,1,0,0,157500,1,0,0,0,2,31,9,0,19,1
16178,5096817,1,0,0,157500,1,0,0,0,2,31,9,0,20,1
16179,5096818,1,0,0,157500,1,0,0,0,2,31,9,0,1,1
16180,5096819,0,1,0,315000,1,1,1,0,1,49,7,0,40,1
16181,5096820,0,1,0,315000,1,1,1,0,1,49,7,0,53,1
16182,5096821,0,1,0,315000,1,1,1,0,1,49,7,0,48,1
16183,5096822,0,1,0,315000,1,1,1,0,1,49,7,0,5,1
16184,5096823,0,1,0,315000,1,1,1,0,1,49,7,0,5,1
16185,5096827,0,1,0,315000,1,1,1,0,1,49,7,0,53,1
16186,5096828,0,1,0,315000,1,1,1,0,1,49,7,0,28,1
16187,5096829,0,1,0,315000,1,1,1,0,1,49,7,0,26,1
16188,5096830,1,0,0,270000,1,0,0,0,1,47,1,1,15,1
16189,5096831,1,0,0,270000,1,0,0,0,1,47,1,2,14,1
16190,5096832,1,0,0,270000,1,0,0,0,1,47,1,5,15,1
16191,5096833,1,0,0,270000,1,0,0,0,1,47,1,1,15,1
16192,5096834,1,1,0,112500,1,1,0,0,2,36,1,0,11,1
16193,5096856,1,1,0,180000,1,0,0,0,2,50,10,0,33,1
16194,5096857,1,1,0,180000,1,0,0,0,2,50,10,0,33,1
16195,5096858,1,1,0,180000,1,0,0,0,2,50,10,0,33,1
16196,5096859,1,1,0,180000,1,0,0,0,2,50,10,0,34,1
16197,5096860,1,1,0,180000,1,0,0,0,2,50,10,1,28,1
16198,5096861,1,1,0,180000,1,0,0,0,2,50,10,0,58,1
16199,5096863,1,1,0,180000,1,0,0,0,2,50,10,0,58,1
16200,5096864,1,1,0,180000,1,0,0,0,2,50,10,0,52,1
16201,5096865,1,1,0,180000,1,0,0,0,2,50,10,0,3,1
16202,5096866,1,1,0,180000,1,0,0,0,2,50,10,2,26,1
16203,5096867,1,1,0,180000,1,0,0,0,2,50,10,0,4,1
16204,5096868,1,1,0,180000,1,0,0,0,2,50,10,0,3,1
16205,5096869,0,0,2,67500,1,0,0,0,4,31,6,0,32,1
16206,5096870,0,0,2,67500,1,0,0,0,4,31,6,0,32,1
16207,5096871,1,1,0,270000,1,0,0,0,2,42,5,1,39,1
16208,5096873,1,1,0,270000,1,0,0,0,2,42,5,1,35,1
16209,5096874,0,1,1,112500,1,0,0,0,3,40,15,0,10,1
16210,5096875,0,0,1,121500,1,0,0,0,3,46,12,0,7,1
16211,5096878,0,1,0,112500,1,0,0,0,2,44,23,0,27,1
16212,5096879,0,1,0,112500,1,0,0,0,2,44,23,0,61,1
16213,5096880,0,1,0,112500,1,0,0,0,2,44,23,0,20,1
16214,5096881,0,1,1,90000,1,0,0,1,3,27,4,0,12,1
16215,5096883,1,0,1,180000,1,1,1,0,3,25,5,2,18,1
16216,5096884,0,1,0,112500,1,0,1,0,2,48,4,0,3,1
16217,5096887,0,1,0,180000,1,1,0,0,2,45,6,0,33,1
16218,5096888,1,0,0,270000,1,0,1,0,2,50,14,0,46,1
16219,5096889,1,0,0,270000,1,0,1,0,2,50,14,0,9,1
16220,5096898,1,1,0,148500,1,0,0,0,2,50,1,0,7,1
16221,5096901,1,1,1,157500,1,0,1,0,3,37,9,0,26,1
16222,5096903,1,1,1,157500,1,0,1,0,3,37,9,0,49,1
16223,5096904,1,1,0,157500,1,0,0,0,2,33,4,0,48,1
16224,5096905,0,1,0,157500,1,1,0,0,1,47,4,0,23,1
16225,5096906,0,1,0,157500,1,1,0,0,1,47,4,1,11,1
